GrpCode,MenuCode,GroupName,ChineseGroupName,Name,ChineseName,PNU,DefaultValue,Min,Max,UnitConv,Unit,Scale,Datatype,Enum,ChineseEnum,ModelCodeValue,ReadOnly,Help,LicenseKey,User,BitPosition,DefaultAccess,Decimal,LockedByMainSwitch,Visibility,VariableName,ChineseHelp,QuickParameters
"BUS","X008","BUS Settings","总线设置","Bus shared S3","Modbus S3","4050","0.0","-200.0","200.0","","°C","","Float","","","7","1","S3 media inlet temperature signal shared to EKE via modbus in the unit °C, if used signalmust be updated constantly","","1,2,3","","","10.0","0","0","Par_modbus_s3","S3 media inlet temperature signal shared to EKE via modbus in the unit °C, if used signalmust be updated constantly",""
"BUS","X009","BUS Settings","总线设置","Bus shared S4","Bus shared S4","4051","0.0","-200.0","200.0","","°C","","Float","","","7","1","S4 media outlet pipe temperature signal shared to EKE via modbus in the unit °C, if used signalmust be updated constantly","","1,2,3","","","10.0","0","0","Par_BusSharedS4","S4 media outlet pipe temperature signal shared to EKE via modbus in the unit °C, if used signalmust be updated constantly",""
"BUS","X010","BUS Settings","总线设置","Bus ext. ref.","Bus ext. ref.","4052","0.0","-100.0","100.0","","","","Float","","","7","1","External signal shared to EKE via modbus in the unit %, if used signalmust be updated constantly","","1,2,3","","","10.0","0","0","Par_BusExtRef","External signal shared to EKE via modbus in the unit %, if used signalmust be updated constantly",""
"BUS","X011","BUS Settings","总线设置","event log Enabled","Enabled","3249","1.0","0.0","1.0","","","","Enum","0:Off,1:On","0:关,1:在","7","1","","","1,2,3","","","1.0","0","0","Params_ELOG_Enabled","",""
"BUS","X012","BUS Settings","总线设置","event log Clear","Clear","4053","0.0","0.0","1.0","","","","INT","","","7","1","","","1,2,3","","","1.0","0","0","Params_ELOG_Clear","",""
"BUS","X013","BUS Settings","总线设置","Life time","Life time","3250","0.0","0.0","2147483647.0","","h","","INT","","","7","1","","","1,2,3","","","1.0","1","0","Par_Life_time_hour","",""
"BUS","X014","BUS Settings","总线设置","Maximum execution time","Loop time","4054","0.0","0.0","1000.0","","ms","","INT","","","7","1","","","1,2,3","","","1.0","1","0","Par_Max_execution_time_ms","",""
"BUS","X015","BUS Settings","总线设置","Number of active alarms","Number of active alarms","4055","0.0","0.0","100.0","","","","INT","","","7","1","Number af active alarms","","1,2,3","","","1.0","1","0","Par_Number_of_Active_alarms","Number af active alarms",""
"BUS","X016","BUS Settings","总线设置","Alarm notification","Alarm notification","4056","0.0","0.0","1.0","","","","Enum","0:No alarms,1:Alarms active","0:无 警报,1:报警处于活动状态","7","1","One or more active alarms or warrings","","1,2,3","","","1.0","1","0","Par_Alarm_notification","One or more active alarms or warrings",""
"BUS","X040","BUS Settings","总线设置","Alarm status","Alarm status","4057","0.0","0.0","1.0","","","","Enum","0:Off,1:On","0:关,1:在","7","1","active at one or more active application alarms","","1,2,3","","","1.0","1","0","Par_Alarm_Present","active at one or more active application alarms",""
"BUS","X017","BUS Settings","总线设置","Warning status","Warning status","4058","0.0","0.0","1.0","","","","Enum","0:Off,1:On","0:关,1:在","7","1","active at one or more active warnings","","1,2,3","","","1.0","1","0","Par_Warning_Present","active at one or more active warnings",""
"BUS","X018","BUS Settings","总线设置","Error status","Error status","4059","0.0","0.0","1.0","","","","Enum","0:Off,1:On","0:关,1:在","7","1","active at one or more active errors","","1,2,3","","","1.0","1","0","Par_Error_Present","active at one or more active errors",""
"BUS","X020","BUS Settings","总线设置","Main switch status","主开关","4060","0.0","0.0","1.0","","","","INT","","","7","1","","","1,2,3","","","1.0","1","0","Par_main_switch_status","",""
"BUS","U102","BUS Settings","总线设置","Injection state","喷射状态","4022","0.0","0.0","4.0","","","","Enum","0:Off,1:Startup,2:Injection,3:Error,4:Ther. Cutout","0:关,1:启动,2:喷射,3:错误,4:你 在么。关断","7","1","Read state of injection operation","","1,2,3","","","1.0","0","0","Par_Injection_State","Read state of injection operation",""
"BUS","U117","BUS Settings","总线设置","Controller state","控制器状态","4025","0.0","0.0","5.0","","","","Enum","0:Powerup,1:Stop,2:Operation,3:Manual,4:Service,5:Safe","0:开机,1:停止,2:操作,3:手动,4:检修,5:安全","7","1","Read main state machine state ","","1,2,3","","","1.0","1","0","Par_Cont_state","Read main state machine state ",""
"BUS","U103","BUS Settings","总线设置","Injection details","喷射详细信息","4023","0.0","0.0","12.0","","","","Enum","0:Off,1:SH ctrl normal,2:SH ctrl MTR,3:SH ctrl LOP,4:SH ctrl MOP,5:SH ctrl minPC,6:SH ctrl maxPc,7:SH ctrl SH cl,8:SH ctrl minS4,9:Start P.Control,10:Start Fixed,11:Manual,12:SH ctrl Tc","0:Off,1:SH ctrl normal,2:SH ctrl MTR,3:SH ctrl LOP,4:SH ctrl MOP,5:SH ctrl minPC,6:SH ctrl maxPc,7:SH ctrl SH cl,8:SH ctrl minS4,9:Start P.Control,10:Start Fixed,11:Manual,12:SH ctrl Tc","7","1","Read detailed info on SH control incl limitors","","1,2,3","","","1.0","0","0","Par_Injection_Details","Read detailed info on SH control incl limitors",""
"BUS","U116","BUS Settings","总线设置","Actual operation","实际运行状态","4024","0.0","0.0","5.0","","","","Enum","0:None,1:Defrosting,2:Thermostat,3:Injection,4:Driver,5:Emer. cooling","0:无 ,1:除霜,2:温度调节装置,3:喷射,4:司机,5:新兴市场。制冷","7","1","Read consolidated controller status","","1,2,3","","","1.0","0","0","Par_Actual_Operation","Read consolidated controller status",""
"BUS","X021","BUS Settings","总线设置","Valve Version High","Valve version high","4062","0.0","0.0","65535.0","","","","INT","","","7","1","","","1,2,3","","","1.0","0","0","Par_Valve_Version_High","",""
"BUS","X022","BUS Settings","总线设置","Valve Version Low","Valve Version Low","4063","0.0","0.0","65535.0","","","","INT","","","7","1","","","1,2,3","","","1.0","0","0","Par_Valve_Version_Low","",""
"BUS","X023","BUS Settings","总线设置","Valve Version Major","Valve Version Major","4064","0.0","0.0","65535.0","","","","INT","","","7","1","","","1,2,3","","","1.0","0","0","Par_Valve_Version_Major","",""
"BUS","X024","BUS Settings","总线设置","Valve Version Minor","Valve Version Minor","4065","0.0","0.0","65535.0","","","","INT","","","7","1","","","1,2,3","","","1.0","0","0","Par_Valve_Version_Minor","",""
"BUS","X025","BUS Settings","总线设置","Valve Date High","Valve Date High","4066","0.0","0.0","65535.0","","","","INT","","","7","1","","","1,2,3","","","1.0","0","0","Par_Valve_Date_High","",""
"BUS","X026","BUS Settings","总线设置","Valve Date Low","Valve Date Low","4067","0.0","0.0","65535.0","","","","INT","","","7","1","","","1,2,3","","","1.0","0","0","Par_Valve_Date_Low","",""
"BUS","X027","BUS Settings","总线设置","Valve current position","Valve current position","4068","0.0","0.0","10000.0","","steps","","INT","","","7","1","Read the valve status","","1,2,3","","","1.0","0","0","Par_Valve_Current_Position","Read the valve status",""
"BUS","X028","BUS Settings","总线设置","Valve target position","Valve target position","4069","0.0","0.0","10000.0","","steps","","INT","","","7","1","Read the valve targeted position","","1,2,3","","","1.0","0","0","Par_Valve_Target_Position","Read the valve targeted position",""
"BUS","X029","BUS Settings","总线设置","Valve current state","Valve current state","4070","0.0","0.0","14.0","","","","Enum","0:Init,1:Config,2:Init Close,3:Auto,4:Manual,5:Service,6:Overdrive,7:Man. Overdrive,8:Emer Close,9:Emer Close Comp.,10:Batt Disable,11:Reset,12:Stepper Fault,13:OC Fault,14:Voltage too low","0:Init,1:Config,2:Init Close,3:Auto,4:Manual,5:Service,6:Overdrive,7:Man. Overdrive,8:Emer Close,9:Emer Close Comp.,10:Batt Disable,11:Reset,12:Stepper Fault,13:OC Fault,14:Voltage too low","7","1","","","1,2,3","","","1.0","0","0","Par_Valve_Current_State","",""
"BUS","X030","BUS Settings","总线设置","Start overdrive command","Start overdrive command","4071","0.0","0.0","3.0","","","","Enum","0:IDLE,1:START,2:CMD_SENT,3:RUNNING","0:IDLE,1:START,2:CMD_SENT,3:RUNNING","7","1","","","1,2,3","","","1.0","0","0","Par_Start_Overdrive_Command","",""
"BUS","X031","BUS Settings","总线设置","Service number of steps","Service number of steps","4072","0.0","-32767.0","32767.0","","","","INT","","","7","1","input the number of steps which must be taken in service mode","","1,2,3","","","1.0","0","0","Par_Service_steps","input the number of steps which must be taken in service mode",""
"BUS","X032","BUS Settings","总线设置","EKE 1V Variant","EKE 1V Variant","4073","2.0","0.0","2.0","","","","Enum","0:EKE 1A,1:EKE 1B,2:EKE 1C","0:EKE1A,1:EKE1B,2:EKE1C","7","1","","","1,2,3","","","1.0","1","0","Par_EKE_1V_Variant","",""
"BUS","X033","BUS Settings","总线设置","Power fault enabled","Power fault enabled","3252","1.0","0.0","1.0","","","","Enum","0:Off,1:On","0:关,1:在","7","1","","","1,2,3","","","1.0","0","0","Par_PowerFaultEnabled","",""
"BUS","X034","BUS Settings","总线设置","Stepper fault enabled","Stepper fault enabled","3253","1.0","0.0","1.0","","","","Enum","0:Off,1:On","0:关,1:在","7","1","","","1,2,3","","","1.0","0","0","Par_StepperFaultEnabled","",""
"BUS","X035","BUS Settings","总线设置","Communication fault enabled","Communication fault enabled","3254","1.0","0.0","1.0","","","","Enum","0:Off,1:On","0:关,1:在","7","1","","","1,2,3","","","1.0","0","0","Par_CommunicationFaultEnabled","",""
"BUS","X036","BUS Settings","总线设置","Open circuit fault enabled","Open circuit fault enabled","3255","0.0","0.0","1.0","","","","Enum","0:Off,1:On","0:关,1:在","7","1","","","1,2,3","","","1.0","0","0","Par_OpenCircuitFaultEnabled","",""
"BUS","X054","BUS Settings","总线设置","Max. diff. between coil current and setting","Max. diff. between coil current and setting","3302","80.0","0.0","100.0","","","","INT","","","7","1","","","1,2,3","","","1.0","0","0","Par_OpenCircuitFault_I1Is","",""
"BUS","X055","BUS Settings","总线设置","Max. diff. between coil currents","Max. diff. between coil currents","3304","40.0","0.0","100.0","","","","INT","","","7","1","","","1,2,3","","","1.0","0","0","Par_OpenCircuitFault_I1I2","",""
"BUS","X037","BUS Settings","总线设置","User controls LEDs","Amber LED Pattern","4074","0.0","0.0","1.0","","","","Enum","0:Off,1:On","0:关,1:在","7","1","Set the function to control behavior of LEDs at the powerport","","1,2,3","","","1.0","0","0","Par_User_Controls_LEDs","Set the function to control behavior of LEDs at the powerport",""
"BUS","X038","BUS Settings","总线设置","Green LED pattern","Green LED Pattern","4075","0.0","0.0","65535.0","","","","INT","","","7","1","Bit code to control behavaior of green LED at  thepower port
The period is 2 sec, the parameter define the on time.
 (ex: 0x0FF = 1 sec off pause, 1 sec on = 1/2 Hz, 0x0F0F = blink every sec = 1 Hz)","","1,2,3","","","1.0","0","0","Par_Green_LED_Pattern","Bit code to control behavaior of green LED at  thepower port
The period is 2 sec, the parameter define the on time.
 (ex: 0x0FF = 1 sec off pause, 1 sec on = 1/2 Hz, 0x0F0F = blink every sec = 1 Hz)",""
"BUS","X039","BUS Settings","总线设置","Red LED pattern","Red LED Pattern","4076","0.0","0.0","65535.0","","","","INT","","","7","1","Bit code to control behavaior of red LED at the power port
The period is 2 sec, the parameter define the on time.
 (ex: 0x0FF = 1 sec off pause, 1 sec on = 1/2 Hz, 0x0F0F = blink every sec = 1 Hz)","","1,2,3","","","1.0","0","0","Par_Red_LED_Pattern","Bit code to control behavaior of red LED at the power port
The period is 2 sec, the parameter define the on time.
 (ex: 0x0FF = 1 sec off pause, 1 sec on = 1/2 Hz, 0x0F0F = blink every sec = 1 Hz)",""
"BUS","X041","BUS Settings","总线设置","AI1 configuration (internal)","AI1 configuration (internal)","4077","0.0","0.0","2.0","","","","Enum","0:Not Used,1:S3,2:S4","0:未使用,1:S3,2:S4","7","1","AI1 can have multiple functions
0 = Not Used: nothing connected 
1 = S3: S3 media inlet connected
2 = S4: S4 media outlet connected","","1,2,3","","","1.0","0","0","Par_Mapping_AI1","AI1 can have multiple functions
0 = Not Used: nothing connected 
1 = S3: S3 media inlet connected
2 = S4: S4 media outlet connected",""
"BUS","X042","BUS Settings","总线设置","AI4 configuration (internal)","AI4 configuration (internal)","4078","0.0","0.0","2.0","","","","Enum","0:Not Used,1:ExtRef,2:pc","0:未使用,1:extref,2:PC","7","1","AI4 can have multiple functions
0 = Not Used: nothing connected
1 = ExtRef: External reference signal connected
2= Pc : Condenser pressure transmitter connected(only relevant for EKE 1C)
","","1,2,3","","","1.0","0","0","Par_Mapping_AI4","AI4 can have multiple functions
0 = Not Used: nothing connected
1 = ExtRef: External reference signal connected
2= Pc : Condenser pressure transmitter connected(only relevant for EKE 1C)
",""
"BUS","X043","BUS Settings","总线设置","AI5 configuration (internal)","AI5 configuration (internal)","4079","0.0","0.0","2.0","","","","Enum","0:Not Used,1:S3,2:S4","0:未使用,1:S3,2:S4","7","1","AI5 can have multiple functions
0 = Not Used: nothing connected
1 = S3: S3 media inlet connected
2 = S4: S4 media outlet connected","","1,2,3","","","1.0","0","0","Par_Mapping_AI5","AI5 can have multiple functions
0 = Not Used: nothing connected
1 = S3: S3 media inlet connected
2 = S4: S4 media outlet connected",""
"BUS","X044","BUS Settings","总线设置","S2 sensor configuration (internal)","S2 sensor configuration (internal)","4080","0.0","0.0","6.0","","","","Enum","0:Not defined,1:EKS 221,2:ACCPBT NTC10K,3:MBT 153 10K,4:112CP,5:Bus Shared,6:AKS","0:Not defined,1:EKS 221,2:ACCPBT NTC10K,3:MBT 153 10K,4:112CP,5:Bus Shared,6:AKS","7","1","S2 is the temperature sensor mounted at the evaporator outlet.  This is the main sensor used for superheat calculation. Define the type of Danfoss Temperature sensor / OEM temperature sensor","","1,2,3","","","1.0","0","0","Par_s2_sensor_setup","S2 is the temperature sensor mounted at the evaporator outlet.  This is the main sensor used for superheat calculation. Define the type of Danfoss Temperature sensor / OEM temperature sensor",""
"BUS","X045","BUS Settings","总线设置","S3 sensor configuration (internal)","S3 sensor configuration (internal)","4081","0.0","0.0","6.0","","","","Enum","0:Not defined,1:EKS 221,2:ACCPBT NTC10K,3:MBT 153 10K,4:112CP,5:Bus Shared,6:AKS","0:Not defined,1:EKS 221,2:ACCPBT NTC10K,3:MBT 153 10K,4:112CP,5:Bus Shared,6:AKS","7","1","S3 is the temperature sensor that measures the media inlet temperature. Define the type of Danfoss Temperature sensor / OEM temperature sensor","","1,2,3","","","1.0","0","0","Par_s3_sensor_setup","S3 is the temperature sensor that measures the media inlet temperature. Define the type of Danfoss Temperature sensor / OEM temperature sensor",""
"BUS","X046","BUS Settings","总线设置","S4 sensor configuration (internal)","S4 sensor configuration (internal)","4082","0.0","0.0","6.0","","","","Enum","0:Not defined,1:EKS 221,2:ACCPBT NTC10K,3:MBT 153 10K,4:112CP,5:Bus Shared,6:AKS","0:Not defined,1:EKS 221,2:ACCPBT NTC10K,3:MBT 153 10K,4:112CP,5:Bus Shared,6:AKS","7","1","S4 is the temperature sensor that measures the media outlet temperature. Define the type of Danfoss Temperature sensor / OEM temperature sensor","","1,2,3","","","1.0","0","0","Par_s4_sensor_setup","S4 is the temperature sensor that measures the media outlet temperature. Define the type of Danfoss Temperature sensor / OEM temperature sensor",""
"BUS","X047","BUS Settings","总线设置","Pe transmitter configuration (internal)","Pe transmitter configuration (internal)","4083","0.0","0.0","14.0","","","","Enum","0:Not defined,1:AKS 32R,2:ACCPBP Ratio,3:112CP,4:OEM Ratio,5:NSK,6:AKS 32 1-5V,7:OEM Voltage,8:Bus shared,9:AKS 32 1-6V,10:AKS 32 0-10V,11:AKS 33,12:XSK,13:ACCPBP Current,14:OEM Current","0:Not defined,1:AKS 32R,2:ACCPBP Ratio,3:112CP,4:OEM Ratio,5:NSK,6:AKS 32 1-5V,7:OEM Voltage,8:Bus shared,9:AKS 32 1-6V,10:AKS 32 0-10V,11:AKS 33,12:XSK,13:ACCPBP Current,14:OEM Current","7","1","Pe is the Pressure Transmitter mounted at the evaporator outlet.  This is the main Pressure transmitter used for superheat calculation. Define the type of Danfoss Pressure Transmitter / OEM Pressure Transmitter","","1,2,3","","","1.0","0","0","Par_p0_transmitter_setup","Pe is the Pressure Transmitter mounted at the evaporator outlet.  This is the main Pressure transmitter used for superheat calculation. Define the type of Danfoss Pressure Transmitter / OEM Pressure Transmitter",""
"BUS","X048","BUS Settings","总线设置","Pe voltage low (internal)","Pe voltage low (internal)","4084","0.0","0.0","10.0","","V","","Float","","","7","1","USE only for non Danfoss/ OEM ratiometric voltage pressure transmitter. Define the lower voltage range for Pe pressure transmitter","","1,2,3","","","10.0","0","0","Par_p0_voltage_low","USE only for non Danfoss/ OEM ratiometric voltage pressure transmitter. Define the lower voltage range for Pe pressure transmitter",""
"BUS","X049","BUS Settings","总线设置","Pe voltage high (internal)","Pe voltage high (internal)","4085","10.0","0.0","10.0","","V","","Float","","","7","1","USE only for non Danfoss/ OEM ratiometric voltage pressure transmitter. Define the higher voltage range for Pe pressure transmitter","","1,2,3","","","10.0","0","0","Par_p0_voltage_high","USE only for non Danfoss/ OEM ratiometric voltage pressure transmitter. Define the higher voltage range for Pe pressure transmitter",""
"BUS","X050","BUS Settings","总线设置","Pc transmitter configuration (internal)","Pc transmitter configuration (internal)","4086","0.0","0.0","14.0","","","","Enum","0:Not defined,1:AKS 32R,2:ACCPBP Ratio,3:112CP,4:OEM Ratio,5:NSK,6:AKS 32 1-5V,7:OEM Voltage,8:Bus shared,9:AKS 32 1-6V,10:AKS 32 0-10V,11:AKS 33,12:XSK,13:ACCPBP Current,14:OEM Current","0:Not defined,1:AKS 32R,2:ACCPBP Ratio,3:112CP,4:OEM Ratio,5:NSK,6:AKS 32 1-5V,7:OEM Voltage,8:Bus shared,9:AKS 32 1-6V,10:AKS 32 0-10V,11:AKS 33,12:XSK,13:ACCPBP Current,14:OEM Current","7","1","Pc measures the saturated Pressure in condenser. Define the type of Danfoss Pressure Transmitter / OEM Pressure Transmitter.","","1,2,3","","","1.0","0","0","Par_pc_transmitter_setup","Pc measures the saturated Pressure in condenser. Define the type of Danfoss Pressure Transmitter / OEM Pressure Transmitter.",""
"BUS","X051","BUS Settings","总线设置","Ext ref. configuration (internal)","Ext ref. configuration (internal)","4087","0.0","0.0","9.0","","","","Enum","0:Not Used,1:V->SH,2:V->Max OD,3:V->Temp,4:Modbus->SH,5:Modbus->Max OD,6:Modbus->T.,7:mA->SH,8:mA->Max OD,9:mA->Temp","0:Not Used,1:V->SH,2:V->Max OD,3:V->Temp,4:Modbus->SH,5:Modbus->Max OD,6:Modbus->T.,7:mA->SH,8:mA->Max OD,9:mA->Temp","7","1","define how the external refernce signal is used
0 = Not Used: no external signal
1 = mA->Temp: External current signal offset temperature reference
2 = V->Temp:External voltage signal offset temperature reference
3 = mA->SH: External current signal offset superheat reference
4 = V->SH: External voltage signal offset superheat reference
5 = Modbus->SH : Modbus give offset to superheat reference 
6 = Modbus->T: Modbus give offset to temperature reference ","","1,2,3","","","1.0","0","0","Par_Ext_Ref_Setup","define how the external refernce signal is used
0 = Not Used: no external signal
1 = mA->Temp: External current signal offset temperature reference
2 = V->Temp:External voltage signal offset temperature reference
3 = mA->SH: External current signal offset superheat reference
4 = V->SH: External voltage signal offset superheat reference
5 = Modbus->SH : Modbus give offset to superheat reference 
6 = Modbus->T: Modbus give offset to temperature reference ",""
"BUS","X052","BUS Settings","总线设置","Driver reference configuration (internal)","Driver reference configuration (internal)","4088","0.0","0.0","3.0","","","","Enum","0:Voltage to OD,1:Modbus to OD,2:Modbus to steps,3:Current to OD","0:Voltage to OD,1:Modbus to OD,2:Modbus to steps,3:Current to OD","7","1","EKE can be used as a Valve driver using analogue signal or via Modbus signal. Note: If master controller has possibility to use both voltage and a current signal then use current signal as a prefered signal.
0 = Voltage to OD:  valve OD controlled via voltage signal
1 = Current to OD  valve OD controlled via current signal
 2 = Modbus to OD: Valve OD controlled over modbus (unit %)
3 = Modbus to steps: Valve OD controlled over modbus (unit %)","","1,2,3","","","1.0","0","0","Par_Driver_Reference_Setup","EKE can be used as a Valve driver using analogue signal or via Modbus signal. Note: If master controller has possibility to use both voltage and a current signal then use current signal as a prefered signal.
0 = Voltage to OD:  valve OD controlled via voltage signal
1 = Current to OD  valve OD controlled via current signal
 2 = Modbus to OD: Valve OD controlled over modbus (unit %)
3 = Modbus to steps: Valve OD controlled over modbus (unit %)",""
"BUS","X053","BUS Settings","总线设置","DI3 configuration (internal)","DI3 configuration (internal)","4089","0.0","0.0","3.0","","","","Enum","0:Not Used,1:Defrost Start,2:Preset OD,3:Heat/Cool","0:未使用,1:开始除霜,2:预设定 OD ,3:热/炫酷","7","1","only relevant for EKE 1A
DI3 can multiple functions
0 = Not Used: nothing connected
1 = Defrost Start: dry contact for defrost start signal
2 = Preset OD: dry contact for preset of OD signal
3 = Heat/Cool: dry contact for set of heat/cool mode","","1,2,3","","","1.0","0","0","Par_Mapping_DI3","only relevant for EKE 1A
DI3 can multiple functions
0 = Not Used: nothing connected
1 = Defrost Start: dry contact for defrost start signal
2 = Preset OD: dry contact for preset of OD signal
3 = Heat/Cool: dry contact for set of heat/cool mode",""
"ALA","E100","Alarms","报警","Valve configuration error","阀门配置错误","1901","0.0","0.0","1.0","","","","BIT","0:Off,1:On","0:关,1:开","7","1","One or more valve configuration errors is blocking operation of stepper valve. Check the other active alarms to identify the valve configuration problem","","1,2,3","24","","1.0","0","","Alm_stepper_config_error","One or more valve configuration errors is blocking operation of stepper valve. Check the other active alarms to identify the valve configuration problem",""
"ALA","E101","Alarms","报警","Configuration error","配置错误","1901","0.0","0.0","1.0","","","","BIT","0:Off,1:On","0:关,1:开","7","1","One or more configuration errors is blocking operation to start. Check the other active alarms to identify the configuration problem","","1,2,3","25","","1.0","0","","Alm_configuration_error","One or more configuration errors is blocking operation to start. Check the other active alarms to identify the configuration problem",""
"ALA","E102","Alarms","报警","Sensor supply overload","传感器电源过载","1901","0.0","0.0","1.0","","","","BIT","0:Off,1:On","0:关,1:开","7","1","Sensor supply is overloaded. The output is set off until the load is reduced, Check for short to COM  ","","1,2,3","26","","1.0","0","","Alm_sensor_supply_overload","Sensor supply is overloaded. The output is set off until the load is reduced, Check for short to COM  ",""
"ALA","E024","Alarms","报警","S2 suction pipe sensor error","S2吸气管 传感器 错误","1901","0.0","0.0","1.0","","","","BIT","0:Off,1:On","0:关,1:开","7","1","S2 suction pipe sensor signal is found to be out of out of range, please check connection and I040 S2 sensor configuration","","1,2,3","27","","1.0","0","","Alm_s2_temperature_sensor","S2 suction pipe sensor signal is found to be out of out of range, please check connection and I040 S2 sensor configuration",""
"ALA","E025","Alarms","报警","S3 media inlet sensor error","S3介质入口传感器错误","1901","0.0","0.0","1.0","","","","BIT","0:Off,1:On","0:关,1:开","7","1","S3 media inlet sensor signal is found to be out of  range, please check connection and I041- S3 sensor configuration.","","1,2,3","28","","1.0","0","","Alm_s3_temperature_sensor","S3 media inlet sensor signal is found to be out of  range, please check connection and I041- S3 sensor configuration.",""
"ALA","E026","Alarms","报警","S4 media outlet sensor error","S4介质出口传感器错误","1901","0.0","0.0","1.0","","","","BIT","0:Off,1:On","0:关,1:开","7","1","S4 media outlet sensor signal is found to be out of out of range, please check connection and I042 S4 sensor configuration","","1,2,3","29","","1.0","0","","Alm_s4_temperature_sensor","S4 media outlet sensor signal is found to be out of out of range, please check connection and I042 S4 sensor configuration",""
"ALA","E020","Alarms","报警","Pe evaporator transmitter error","Pe 蒸发器传感器错误","1901","0.0","0.0","1.0","","","","BIT","0:Off,1:On","0:关,1:开","7","1","Pe evaporator transmitter  signal is found to be out of out of range, please check connection and I043 Pe transmitter configuration","","1,2,3","30","","1.0","0","","Alm_p0_pressure_transmitter","Pe evaporator transmitter  signal is found to be out of out of range, please check connection and I043 Pe transmitter configuration",""
"ALA","E121","Alarms","报警","Pc condenser transmitter error","Pc 冷凝器传感器错误","1901","0.0","0.0","1.0","","","","BIT","0:Off,1:On","0:关,1:开","7","1","Pc transmitter  signal is found to be out of out of range, please check connection and I044 Pc transmitter configuration","","1,2,3","31","","1.0","0","","Alm_pc_pressure_transmitter","Pc transmitter  signal is found to be out of out of range, please check connection and I044 Pc transmitter configuration",""
"ALA","E019","Alarms","报警","External reference signal alarm","外部参考信号报警","1901","0.0","0.0","1.0","","","","BIT","0:Off,1:On","0:关,1:开","7","1","External offset/reference signal is out of range, please check connection and O010 Ext ref configuration and relevant high/low settings","","1,2,3","16","","1.0","0","","Alm_external_reference","External offset/reference signal is out of range, please check connection and O010 Ext ref configuration and relevant high/low settings",""
"ALA","E011","Alarms","报警","No refrigerant selected","未选择制冷剂","1901","0.0","0.0","1.0","","","","BIT","0:Off,1:On","0:关,1:开","7","1","No refrigerant is selected, configure the correct refrigerant. See ""O030 Refrigerant""","","1,2,3","17","","1.0","0","","Alm_no_refrigerant_selected","No refrigerant is selected, configure the correct refrigerant. See ""O030 Refrigerant""",""
"ALA","E103","Alarms","报警","No valve configured","没有配置阀门","1901","0.0","0.0","1.0","","","","BIT","0:Off,1:On","0:关,1:开","7","1","No valve selected. Please configure the correct valve in I067 Valve configuration","","1,2,3","18","","1.0","0","","Alm_no_valve_configured","No valve selected. Please configure the correct valve in I067 Valve configuration",""
"ALA","E122","Alarms","报警","Shared signal timeout","共享信号超时","1901","0.0","0.0","1.0","","","","BIT","0:Off,1:On","0:关,1:开","7","1","A needed control / sensor /  reference signal via CAN bus is missing. Check CAN bus connection and operation of other CAN bus controllers.","","1,2,3","19","","1.0","0","","Alm_shared_signal_timeout","A needed control / sensor /  reference signal via CAN bus is missing. Check CAN bus connection and operation of other CAN bus controllers.",""
"ALA","E128","Alarms","报警","Ext. ref. via modbus timeout","MODbus外部参考信号超时","1901","0.0","0.0","1.0","","","","BIT","0:Off,1:On","0:关,1:开","7","1","A needed control / sensor /  reference signal via Modbus is missing. Check Modbus connection and operation of other Modbus controllers.","","1,2,3","20","","1.0","0","","Alm_ext_ref_modbus_timeout","A needed control / sensor /  reference signal via Modbus is missing. Check Modbus connection and operation of other Modbus controllers.",""
"ALA","A997","Alarms","报警","Battery critical low voltage","电池电压低于临界点","1901","0.0","0.0","1.0","","","","BIT","0:Off,1:On","0:关,1:开","7","1","Battery voltage is found to be critical low, valve will not be closed in case of power fail. Replace battery /check connections","","1,2,3","21","","1.0","0","","Alm_battery_low_alarm","Battery voltage is found to be critical low, valve will not be closed in case of power fail. Replace battery /check connections",""
"ALA","A996","Alarms","报警","Battery too high voltage","电池电压过高","1901","0.0","0.0","1.0","","","","BIT","0:Off,1:On","0:关,1:开","7","1","Battery voltage is too high. Valve will not be closed in case of power fail. Replace battery with one of correct type (18-24V.).","","1,2,3","22","","1.0","0","","Alm_battery_high_alarm","Battery voltage is too high. Valve will not be closed in case of power fail. Replace battery with one of correct type (18-24V.).",""
"ALA","W001","Alarms","报警","Battery low voltage","电池电压低","1901","0.0","0.0","1.0","","","","BIT","0:Off,1:On","0:关,1:开","7","1","Battery voltage is found to be low, replace battery.","","1,2,3","23","","1.0","0","","Alm_battery_warning","Battery voltage is found to be low, replace battery.",""
"ALA","A994","Alarms","报警","Low S4 media outlet temperature","介质入口温度低(S4)","1902","0.0","0.0","1.0","","","","BIT","0:Off,1:On","0:关,1:开","7","1","Media out temperature is below alarm limit and alarm delay has expired.","","1,2,3","8","","1.0","0","","Alm_low_min_s4","Media out temperature is below alarm limit and alarm delay has expired.",""
"ALA","A993","Alarms","报警","High temperature","温度高","1902","0.0","0.0","1.0","","","","BIT","0:Off,1:On","0:关,1:开","7","1","Thermostat temperature is higher than alarm limit and alarm delay has expired","","1,2,3","9","","1.0","0","","Alm_high_temperature","Thermostat temperature is higher than alarm limit and alarm delay has expired",""
"ALA","A992","Alarms","报警","Low temperature","温度低","1902","0.0","0.0","1.0","","","","BIT","0:Off,1:On","0:关,1:开","7","1","Thermostat temperature is lower than alarm limit and alarm delay has expired","","1,2,3","10","","1.0","0","","Alm_low_temperature","Thermostat temperature is lower than alarm limit and alarm delay has expired",""
